ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module,TempSta,IrraSta,StnPres,StnPresMax,StnPresMin,Temp_t,TempMax,TempMin,RH,RHMin,WS,WD,WSGust,WDGust,Precp,StaName,StnPres_i,SeaPres,StnPresMax_i,StnPresMin_i,Temp_i,TempMax_i,TempMin_i,TdDewPoint,RH_i,RHMin_i,WS_i,WD_i,WSGust_i,WDGust_i,Precp_i,PrecpMax10,PrecpMax60,SunShine,Irradiance_i,StaName_i,AQSta,Station,COMean,COMin,COMax,COMedian,COStd,COSkew,COKurt,NO2Mean,NO2Min,NO2Max,NO2Median,NO2Std,NO2Skew,NO2Kurt,O3Mean,O3Min,O3Max,O3Median,O3Std,O3Skew,O3Kurt,PM10Mean,PM10Min,PM10Max,PM10Median,PM10Std,PM10Skew,PM10Kurt,PM2.5Mean,PM2.5Min,PM2.5Max,PM2.5Median,PM2.5Std,PM2.5Skew,PM2.5Kurt,SO2Mean,SO2Min,SO2Max,SO2Median,SO2Std,SO2Skew,SO2Kurt,SunLightHr,SunRise,SunSet,ZenithAngle,AirMassNoon,Location
960,2021-02-28,35.0,459,19.36,99.2,24.08,120.5,1.76,523150.0,19.1,AUO PM060MW3 320W,xs,tca,1012.7,1015.0,1010.7,19.1,25.0,16.2,82.0,61.0,1.8,340.0,7.6,351.0,0.0,xs,1014.0,1014.9,1016.0,1011.9,19.1,25.8,15.8,15.5,80.0,58.0,2.0,330.0,7.6,310.0,0.0,0.0,0.0,9.6,19.36,tca,ch,ch,0.37208334,0.22,0.65,0.345,0.1256627354639016,0.918348789215088,-0.2897378740012839,14.208333,7.6,28.4,12.5,6.315537582079266,1.2151033878326416,0.0339217684176138,28.475,6.7,56.7,26.650002,12.769469700490856,0.3369095027446747,-0.2055189061879558,35.708332,17.0,60.0,38.5,13.1891891390232,0.0274632256478071,-1.1569716704283657,22.916666,15.0,32.0,21.0,5.563207290971536,0.3344215452671051,-1.2303134384204788,3.275,2.3,6.4,3.1,0.8729012283140165,2.27206826210022,5.156202013263261,41414,23264,64678,32.328,1.183,24.08-120.5
965,2021-03-01,41.4,2119,18.89,492.8,24.107,120.44,4.63,126004.0,21.4,AUO PM060MW3 320W,xx,tca,1013.8,1016.3,1011.9,21.4,27.2,17.6,84.0,60.0,1.7,5.0,8.1,12.0,0.0,xx,1014.6,1015.5,1016.8,1012.7,21.6,27.3,17.0,17.4,78.0,56.0,1.3,310.0,5.9,320.0,0.0,0.0,0.0,9.0,18.89,tca,xx,xx,0.3625,0.19,1.13,0.315,0.1955427206654673,3.0251972675323486,8.302555188165378,11.391666,2.6,26.0,10.85,5.902535661765716,0.6607807278633118,0.0833783104271006,29.325,4.4,56.3,29.900002,14.70357088168428,0.2673486471176147,-1.0009748249871353,49.666668,23.0,73.0,48.5,11.742404267057683,-0.0493262000381946,0.2240204363781694,23.666666,13.0,38.0,22.0,6.431354355077921,0.6240929365158081,-0.2316359849922746,2.8541667,0.9,6.1,2.8,1.812751730443523,0.4972657263278961,-1.222968063383986,41697,23083,64780,31.054,1.167,24.107-120.44
966,2021-03-01,41.4,1068,18.89,246.4,24.107,120.44,4.63,252008.0,21.4,AUO PM060MW3 320W,xx,tca,1013.8,1016.3,1011.9,21.4,27.2,17.6,84.0,60.0,1.7,5.0,8.1,12.0,0.0,xx,1014.6,1015.5,1016.8,1012.7,21.6,27.3,17.0,17.4,78.0,56.0,1.3,310.0,5.9,320.0,0.0,0.0,0.0,9.0,18.89,tca,xx,xx,0.3625,0.19,1.13,0.315,0.1955427206654673,3.0251972675323486,8.302555188165378,11.391666,2.6,26.0,10.85,5.902535661765716,0.6607807278633118,0.0833783104271006,29.325,4.4,56.3,29.900002,14.70357088168428,0.2673486471176147,-1.0009748249871353,49.666668,23.0,73.0,48.5,11.742404267057683,-0.0493262000381946,0.2240204363781694,23.666666,13.0,38.0,22.0,6.431354355077921,0.6240929365158081,-0.2316359849922746,2.8541667,0.9,6.1,2.8,1.812751730443523,0.4972657263278961,-1.222968063383986,41697,23083,64780,31.054,1.167,24.107-120.44
967,2021-03-01,44.0,434,18.89,99.2,24.08,120.5,1.76,504017.0,22.3,AUO PM060MW3 320W,xs,tca,1013.4,1016.0,1011.8,22.3,27.2,17.8,77.0,56.0,1.4,309.0,6.1,305.0,0.0,xs,1014.6,1015.5,1016.8,1012.7,21.6,27.3,17.0,17.4,78.0,56.0,1.3,310.0,5.9,320.0,0.0,0.0,0.0,9.0,18.89,tca,ch,ch,0.54083335,0.27,0.89,0.52,0.1910136969049511,0.4073430001735687,-0.99733784857037,17.279167,5.7,28.0,19.900002,7.25642011255889,-0.5253401398658752,-1.1566623120877355,24.908333,3.0,57.4,19.5,19.789762801920897,0.4858357012271881,-1.3512622986606844,46.25,21.0,72.0,49.5,15.111901442816231,-0.1679444760084152,-1.125118195723381,29.166666,11.0,52.0,29.5,11.12641458194307,0.4008954167366028,-0.6415233096583952,3.3333333,2.1,9.5,2.8000002,1.703619327999586,2.6851041316986084,6.074386285673137,41697,23083,64780,31.027,1.167,24.08-120.5
972,2021-03-02,27.3,2156,17.36,492.8,24.107,120.44,4.63,123650.0,17.8,AUO PM060MW3 320W,xx,tca,1015.3,1017.7,1012.9,17.8,23.2,15.2,85.0,76.0,4.8,20.0,21.7,32.0,0.5,xx,1016.1,1017.0,1018.7,1013.8,18.7,22.0,15.3,14.3,76.0,57.0,4.0,350.0,12.2,360.0,0.0,0.0,0.0,9.1,17.36,tca,xx,xx,0.37869564,0.23,0.62,0.35,0.1145070167399389,0.4431851804256439,,9.830435,5.3,21.6,8.1,4.635381213034795,1.6208155155181885,,27.347826,4.7,37.1,28.9,9.699947090404144,-1.2733068466186523,,48.130436,25.0,79.0,43.0,16.912352526605808,0.5598163604736328,,19.565218,7.0,44.0,16.0,10.482999600897212,1.1378086805343628,,0.90434784,0.1,2.8,0.7,0.6306405550087021,1.617475509643555,,41778,23030,64808,30.672,1.163,24.107-120.44
973,2021-03-02,27.3,1092,17.36,246.4,24.107,120.44,4.63,247300.0,17.8,AUO PM060MW3 320W,xx,tca,1015.3,1017.7,1012.9,17.8,23.2,15.2,85.0,76.0,4.8,20.0,21.7,32.0,0.5,xx,1016.1,1017.0,1018.7,1013.8,18.7,22.0,15.3,14.3,76.0,57.0,4.0,350.0,12.2,360.0,0.0,0.0,0.0,9.1,17.36,tca,xx,xx,0.37869564,0.23,0.62,0.35,0.1145070167399389,0.4431851804256439,,9.830435,5.3,21.6,8.1,4.635381213034795,1.6208155155181885,,27.347826,4.7,37.1,28.9,9.699947090404144,-1.2733068466186523,,48.130436,25.0,79.0,43.0,16.912352526605808,0.5598163604736328,,19.565218,7.0,44.0,16.0,10.482999600897212,1.1378086805343628,,0.90434784,0.1,2.8,0.7,0.6306405550087021,1.617475509643555,,41778,23030,64808,30.672,1.163,24.107-120.44
974,2021-03-02,25.5,451,17.36,99.2,24.08,120.5,1.76,494600.0,18.5,AUO PM060MW3 320W,xs,tca,1015.0,1017.5,1012.5,18.5,22.5,15.4,77.0,57.0,3.3,2.0,14.6,360.0,0.0,xs,1016.1,1017.0,1018.7,1013.8,18.7,22.0,15.3,14.3,76.0,57.0,4.0,350.0,12.2,360.0,0.0,0.0,0.0,9.1,17.36,tca,ch,ch,0.42565218,0.26,0.54,0.43,0.0721630789523288,-0.6265876293182373,,14.130435,10.2,27.1,13.3,3.905175523996892,1.9521808624267576,,24.443478,2.7,35.6,27.3,8.814441774909088,-0.986303448677063,,29.826086,13.0,52.0,27.0,12.444977716160496,0.3473930060863495,,17.782608,8.0,38.0,12.0,10.090303724319298,1.0393481254577637,,3.2260869,2.5,4.0,3.1,0.3645886934311131,0.799951434135437,,41781,23028,64810,30.645,1.162,24.08-120.5
977,2021-03-03,20.9,794,5.76,492.8,24.107,120.44,4.63,44063.0,17.0,AUO PM060MW3 320W,xx,tca,1017.2,1018.6,1015.7,17.0,19.2,15.9,87.0,75.0,3.5,18.0,13.1,14.0,0.0,xx,1018.2,1019.1,1019.6,1016.8,17.1,19.8,15.2,13.4,79.0,64.0,2.6,340.0,7.1,340.0,0.0,0.0,0.0,5.5,5.76,tca,xx,xx,0.3075,0.2,0.56,0.26,0.1055111769874838,1.1414085626602173,-0.074954732104802,10.208333,3.8,17.2,9.75,3.857112813018676,0.0715766698122024,-0.9475186207424078,33.533333,23.4,39.7,35.1,4.403621567179502,-0.6603970527648926,-0.5734506890919047,48.916668,19.0,68.0,53.5,14.568926631306988,-0.7407423257827759,-0.7878413205193402,16.833334,12.0,24.0,16.0,3.522186409242031,0.5544408559799194,-0.8483771129815421,2.6041667,1.0,6.3,2.45,1.3152877771620692,1.053239822387695,0.7659908900851993,41864,22974,64838,30.289,1.158,24.107-120.44
978,2021-03-03,20.9,401,5.76,246.4,24.107,120.44,4.63,88150.0,17.0,AUO PM060MW3 320W,xx,tca,1017.2,1018.6,1015.7,17.0,19.2,15.9,87.0,75.0,3.5,18.0,13.1,14.0,0.0,xx,1018.2,1019.1,1019.6,1016.8,17.1,19.8,15.2,13.4,79.0,64.0,2.6,340.0,7.1,340.0,0.0,0.0,0.0,5.5,5.76,tca,xx,xx,0.3075,0.2,0.56,0.26,0.1055111769874838,1.1414085626602173,-0.074954732104802,10.208333,3.8,17.2,9.75,3.857112813018676,0.0715766698122024,-0.9475186207424078,33.533333,23.4,39.7,35.1,4.403621567179502,-0.6603970527648926,-0.5734506890919047,48.916668,19.0,68.0,53.5,14.568926631306988,-0.7407423257827759,-0.7878413205193402,16.833334,12.0,24.0,16.0,3.522186409242031,0.5544408559799194,-0.8483771129815421,2.6041667,1.0,6.3,2.45,1.3152877771620692,1.053239822387695,0.7659908900851993,41864,22974,64838,30.289,1.158,24.107-120.44
981,2021-03-03,22.9,167,5.76,99.2,24.08,120.5,1.76,176250.0,17.4,AUO PM060MW3 320W,xs,tca,1016.8,1018.2,1015.4,17.4,20.4,15.6,80.0,61.0,2.1,3.0,7.5,17.0,0.0,xs,1018.2,1019.1,1019.6,1016.8,17.1,19.8,15.2,13.4,79.0,64.0,2.6,340.0,7.1,340.0,0.0,0.0,0.0,5.5,5.76,tca,ch,ch,0.35208333,0.22,0.53,0.33,0.0964581040614733,0.1800761818885803,-1.2771051518019256,16.952173,6.2,25.0,16.3,5.9563464219365,-0.3062070310115814,,27.575,14.3,35.0,27.599998,5.872578311015157,-0.679654598236084,-0.2508345413963146,37.833332,8.0,60.0,45.0,18.79330747359553,-0.3510461151599884,-1.5242813225023977,19.041666,6.0,29.0,19.0,6.068300862870828,-0.2705984115600586,-0.5539361389421011,3.375,2.8,4.3,3.35,0.39370040133622,0.7770601511001587,0.0750520297855836,41864,22974,64838,30.262,1.158,24.08-120.5
986,2021-03-04,44.9,1252,13.79,492.8,24.107,120.44,4.63,62004.0,18.3,AUO PM060MW3 320W,xx,tca,1016.4,1018.3,1014.8,18.3,24.0,16.0,92.0,72.0,2.2,19.0,9.1,5.0,0.0,xx,1017.3,1018.1,1019.2,1015.3,19.1,27.3,15.2,15.8,82.0,50.0,1.9,330.0,7.6,270.0,0.5,0.5,0.5,6.8,13.79,tca,xx,xx,0.36291668,0.19,0.56,0.38,0.0931328699685282,-0.1059925556182861,-0.5377259668138077,16.9625,5.8,32.4,16.65,7.275259721574939,0.3231884241104126,-0.7512466959798147,25.533333,13.1,50.0,23.900002,9.695703501620986,0.8391621112823486,-0.0818890232915432,70.791664,42.0,137.0,68.5,20.04555500260142,1.5176112651824951,3.033440646889683,30.708334,14.0,44.0,31.5,8.045950462225065,-0.3594664931297302,-0.7158580224213802,4.0333333,1.3,17.0,2.75,4.033950112010626,2.6344969272613525,5.0785605170526935,41947,22919,64866,29.904,1.154,24.107-120.44
987,2021-03-04,44.9,630,13.79,246.4,24.107,120.44,4.63,125592.0,18.3,AUO PM060MW3 320W,xx,tca,1016.4,1018.3,1014.8,18.3,24.0,16.0,92.0,72.0,2.2,19.0,9.1,5.0,0.0,xx,1017.3,1018.1,1019.2,1015.3,19.1,27.3,15.2,15.8,82.0,50.0,1.9,330.0,7.6,270.0,0.5,0.5,0.5,6.8,13.79,tca,xx,xx,0.36291668,0.19,0.56,0.38,0.0931328699685282,-0.1059925556182861,-0.5377259668138077,16.9625,5.8,32.4,16.65,7.275259721574939,0.3231884241104126,-0.7512466959798147,25.533333,13.1,50.0,23.900002,9.695703501620986,0.8391621112823486,-0.0818890232915432,70.791664,42.0,137.0,68.5,20.04555500260142,1.5176112651824951,3.033440646889683,30.708334,14.0,44.0,31.5,8.045950462225065,-0.3594664931297302,-0.7158580224213802,4.0333333,1.3,17.0,2.75,4.033950112010626,2.6344969272613525,5.0785605170526935,41947,22919,64866,29.904,1.154,24.107-120.44
988,2021-03-04,47.3,293,13.79,99.2,24.08,120.5,1.76,248017.0,19.3,AUO PM060MW3 320W,xs,tca,1016.0,1019.2,1015.3,19.3,27.3,15.2,85.0,50.0,1.5,350.0,7.6,270.0,0.5,xs,1017.3,1018.1,1019.2,1015.3,19.1,27.3,15.2,15.8,82.0,50.0,1.9,330.0,7.6,270.0,0.5,0.5,0.5,6.8,13.79,tca,ch,ch,0.48375,0.22,0.88,0.495,0.1854210865295563,0.2422053813934326,-0.717606797480622,23.16087,8.2,45.4,21.3,10.926770483363322,0.7105304598808289,,22.845833,1.8,60.4,22.7,15.088578661832424,0.7766962647438049,0.2506293232489307,51.875,27.0,72.0,49.5,12.742644937374658,-0.0504884161055088,-0.7765534342980134,29.875,18.0,42.0,30.0,7.134195058339434,-0.0966583043336868,-1.117019968312504,4.1625,2.8,7.1,3.75,1.264502818188461,1.2812970876693726,0.144457331987458,41948,22917,64866,29.877,1.153,24.08-120.5
990,2021-03-05,34.8,1697,13.41,492.8,24.107,120.44,4.63,92646.0,19.2,AUO PM060MW3 320W,xx,tca,1014.1,1016.9,1012.5,19.2,21.2,17.3,93.0,86.0,3.2,13.0,10.3,7.0,0.0,xx,1014.9,1015.8,1017.6,1013.3,20.6,27.0,17.6,17.6,83.0,60.0,1.9,330.0,6.8,310.0,0.0,0.0,0.0,8.9,13.41,tca,xx,xx,0.45125,0.28,0.78,0.45499998,0.1144101054166017,0.991631269454956,1.0056500527143868,17.3625,8.0,27.7,17.150002,6.404740961781688,0.2639926671981811,-1.3112069491679217,27.095833,2.3,51.2,27.85,16.51990839581211,-0.1294086873531341,-1.202655827686987,57.083332,29.0,90.0,56.0,15.542135342818652,0.1363555788993835,-0.4013532798245043,32.458332,20.0,55.0,27.5,10.993987157677983,0.7618616223335266,-0.9569112509507898,2.9083333,1.0,5.4,2.6,1.270370257672639,0.4860673248767853,-0.8065957683674405,42031,22863,64894,29.519,1.149,24.107-120.44
991,2021-03-05,34.8,854,13.41,246.4,24.107,120.44,4.63,185292.0,19.2,AUO PM060MW3 320W,xx,tca,1014.1,1016.9,1012.5,19.2,21.2,17.3,93.0,86.0,3.2,13.0,10.3,7.0,0.0,xx,1014.9,1015.8,1017.6,1013.3,20.6,27.0,17.6,17.6,83.0,60.0,1.9,330.0,6.8,310.0,0.0,0.0,0.0,8.9,13.41,tca,xx,xx,0.45125,0.28,0.78,0.45499998,0.1144101054166017,0.991631269454956,1.0056500527143868,17.3625,8.0,27.7,17.150002,6.404740961781688,0.2639926671981811,-1.3112069491679217,27.095833,2.3,51.2,27.85,16.51990839581211,-0.1294086873531341,-1.202655827686987,57.083332,29.0,90.0,56.0,15.542135342818652,0.1363555788993835,-0.4013532798245043,32.458332,20.0,55.0,27.5,10.993987157677983,0.7618616223335266,-0.9569112509507898,2.9083333,1.0,5.4,2.6,1.270370257672639,0.4860673248767853,-0.8065957683674405,42031,22863,64894,29.519,1.149,24.107-120.44
993,2021-03-05,35.6,316,13.41,99.2,24.08,120.5,1.76,370583.0,20.6,AUO PM060MW3 320W,xs,tca,1013.7,1016.3,1012.2,20.6,26.2,18.0,87.0,60.0,1.6,354.0,6.7,331.0,0.0,xs,1014.9,1015.8,1017.6,1013.3,20.6,27.0,17.6,17.6,83.0,60.0,1.9,330.0,6.8,310.0,0.0,0.0,0.0,8.9,13.41,tca,ch,ch,0.60375,0.35,0.93,0.61,0.1749487512646454,0.3352711498737335,-0.6604145922710707,24.958334,12.4,38.8,26.900002,6.555443618389271,-0.3559489250183105,-0.413905992230795,22.658333,1.7,46.1,24.150002,13.22096216605646,-0.0749455764889717,-1.1603894524139966,48.0,17.0,86.0,53.0,16.675939449450485,0.0159556455910205,-0.410550918902175,32.291668,16.0,56.0,32.0,9.760074690852242,0.5346060991287231,-0.061280177071239,5.108333,3.6,9.2,4.5,1.476163279549194,1.1799155473709106,0.5600725184201574,42031,22863,64894,29.492,1.149,24.08-120.5
1000,2021-03-06,27.5,1708,16.23,492.8,24.107,120.44,4.63,95679.0,18.7,AUO PM060MW3 320W,xx,tca,1014.6,1016.9,1013.0,18.7,23.6,16.3,93.0,71.0,3.6,16.0,15.3,31.0,4.0,xx,1015.4,1016.3,1017.9,1013.8,19.9,26.4,17.1,17.0,84.0,62.0,2.7,340.0,10.4,340.0,1.0,0.5,1.0,8.3,16.23,tca,xx,xx,0.46833333,0.25,1.03,0.39,0.2186652548792402,1.5644081830978394,1.1771993683565602,12.3875,4.8,25.7,12.200001,5.615375929079232,0.5721389651298523,-0.3902773398660182,28.575,13.9,38.8,29.45,6.317005991496521,-0.5672891139984131,-0.2148114258738496,52.625,15.0,98.0,44.5,25.40936578439568,0.4606043398380279,-1.237156474183501,27.90909,12.0,50.0,23.0,12.386279240349516,0.3182244300842285,,3.1875,0.3,11.6,2.0,2.896071202890832,1.7394611835479736,2.052136552609726,42115,22807,64922,29.132,1.145,24.107-120.44
1001,2021-03-06,27.5,861,16.23,246.4,24.107,120.44,4.63,191475.0,18.7,AUO PM060MW3 320W,xx,tca,1014.6,1016.9,1013.0,18.7,23.6,16.3,93.0,71.0,3.6,16.0,15.3,31.0,4.0,xx,1015.4,1016.3,1017.9,1013.8,19.9,26.4,17.1,17.0,84.0,62.0,2.7,340.0,10.4,340.0,1.0,0.5,1.0,8.3,16.23,tca,xx,xx,0.46833333,0.25,1.03,0.39,0.2186652548792402,1.5644081830978394,1.1771993683565602,12.3875,4.8,25.7,12.200001,5.615375929079232,0.5721389651298523,-0.3902773398660182,28.575,13.9,38.8,29.45,6.317005991496521,-0.5672891139984131,-0.2148114258738496,52.625,15.0,98.0,44.5,25.40936578439568,0.4606043398380279,-1.237156474183501,27.90909,12.0,50.0,23.0,12.386279240349516,0.3182244300842285,,3.1875,0.3,11.6,2.0,2.896071202890832,1.7394611835479736,2.052136552609726,42115,22807,64922,29.132,1.145,24.107-120.44
1002,2021-03-06,52.0,368,16.23,99.2,24.08,120.5,1.76,382717.0,19.9,AUO PM060MW3 320W,xs,tca,1014.2,1016.7,1012.8,19.9,26.0,17.5,87.0,61.0,2.1,356.0,10.1,2.0,10.0,xs,1015.4,1016.3,1017.9,1013.8,19.9,26.4,17.1,17.0,84.0,62.0,2.7,340.0,10.4,340.0,1.0,0.5,1.0,8.3,16.23,tca,ch,ch,0.45499998,0.31,0.64,0.435,0.0850575232378693,0.5431592464447021,-0.0652295963968372,16.6125,9.7,25.6,15.55,4.90140290934543,0.374613344669342,-1.1398792770016084,25.2,7.3,48.1,24.55,12.363726620413996,0.3557755351066589,-0.8427865993100032,45.333332,16.0,83.0,38.0,19.46606113809068,0.3694797456264496,-1.274640087574037,31.458334,13.0,49.0,30.0,13.058327899705688,0.048651035875082,-1.5851365315320358,3.6541667,2.7,5.8,3.4,0.8350887355127746,1.2446993589401243,0.3730729896279987,42115,22807,64922,29.105,1.145,24.08-120.5
1007,2021-03-07,30.3,2829,13.59,492.8,24.107,120.44,4.63,4.0,17.1,AUO PM060MW3 320W,xx,tca,1015.7,1018.2,1013.6,17.1,18.3,16.1,95.0,93.0,4.8,19.0,19.0,41.0,0.0,xx,1016.7,1017.6,1018.9,1014.7,17.6,20.5,16.2,15.7,88.0,77.0,4.2,340.0,11.0,350.0,0.0,0.0,0.0,8.9,13.59,tca,xx,xx,0.36124998,0.22,0.89,0.29000002,0.156880247946425,2.199829339981079,3.9107309448820855,4.3958335,0.3,13.8,3.85,2.8223455593029536,1.8594862222671509,3.5025859752964568,36.416668,21.1,42.9,37.55,5.078828083513402,-1.6027910709381104,2.080752901113402,28.636364,16.0,43.0,29.5,8.52752101836253,0.0995884612202644,,16.384615,11.0,20.0,17.0,2.8442474557857285,-0.5382449626922607,,0.8375,0.1,4.0,0.5,0.8977326478098704,2.273415327072144,4.544621512264334,42198,22750,64949,28.745,1.141,24.107-120.44
1008,2021-03-07,30.3,109,13.59,246.4,24.107,120.44,4.63,8.0,17.1,AUO PM060MW3 320W,xx,tca,1015.7,1018.2,1013.6,17.1,18.3,16.1,95.0,93.0,4.8,19.0,19.0,41.0,0.0,xx,1016.7,1017.6,1018.9,1014.7,17.6,20.5,16.2,15.7,88.0,77.0,4.2,340.0,11.0,350.0,0.0,0.0,0.0,8.9,13.59,tca,xx,xx,0.36124998,0.22,0.89,0.29000002,0.156880247946425,2.199829339981079,3.9107309448820855,4.3958335,0.3,13.8,3.85,2.8223455593029536,1.8594862222671509,3.5025859752964568,36.416668,21.1,42.9,37.55,5.078828083513402,-1.6027910709381104,2.080752901113402,28.636364,16.0,43.0,29.5,8.52752101836253,0.0995884612202644,,16.384615,11.0,20.0,17.0,2.8442474557857285,-0.5382449626922607,,0.8375,0.1,4.0,0.5,0.8977326478098704,2.273415327072144,4.544621512264334,42198,22750,64949,28.745,1.141,24.107-120.44
1009,2021-03-07,37.1,736,13.59,99.2,24.08,120.5,1.76,17.0,17.5,AUO PM060MW3 320W,xs,tca,1015.4,1017.6,1013.2,17.5,19.7,16.2,93.0,84.0,3.2,7.0,12.1,14.0,0.0,xs,1016.7,1017.6,1018.9,1014.7,17.6,20.5,16.2,15.7,88.0,77.0,4.2,340.0,11.0,350.0,0.0,0.0,0.0,8.9,13.59,tca,ch,ch,0.32541665,0.21,0.39,0.35,0.0585312363359285,-0.8811550736427307,-0.6704535973302828,10.404167,6.3,16.5,10.45,2.1399876187243057,0.7171619534492493,1.1163662849873637,29.716667,13.8,38.3,28.75,5.358266245460116,-0.8880060911178589,1.4649038325162458,22.5,11.0,41.0,21.0,7.734732507108552,0.5451986789703369,-0.5188634998401289,17.916666,11.0,25.0,17.5,4.138017448706217,0.2332667559385299,-1.0296538481980304,2.4625,2.0,2.6,2.5,0.1498186971482988,-1.3209925889968872,1.6690125554346027,42202,22749,64950,28.718,1.14,24.08-120.5
1014,2021-03-08,30.3,1313,18.84,246.4,24.107,120.44,4.63,8.0,18.0,AUO PM060MW3 320W,xx,tca,1016.8,1018.6,1014.5,18.0,21.0,16.4,90.0,78.0,4.7,21.0,18.2,360.0,0.0,xx,1017.6,1018.5,1019.3,1015.2,18.7,23.8,16.0,15.4,81.0,66.0,3.7,340.0,10.5,340.0,0.0,0.0,0.0,9.2,18.84,tca,xx,xx,0.32166666,0.18,0.63,0.26,0.1351542333631576,0.926847279071808,-0.1844231879011428,7.2541666,1.9,13.5,7.55,3.0666479818301178,0.0511686727404594,-0.8982600169351498,41.633335,31.3,49.1,42.6,5.049293215278791,-0.8550920486450195,-0.3331850392397704,59.434784,34.0,95.0,60.0,14.70567635289338,0.8015647530555725,,23.09091,16.0,32.0,23.0,3.816119830766661,0.4944441318511963,,1.6208334,0.5,4.8,1.15,1.1999924746560466,1.135364055633545,0.2162582827232859,42284,22692,64977,28.357,1.136,24.107-120.44
1017,2021-03-09,30.3,1868,18.83,492.8,24.107,120.44,4.63,104192.0,18.1,AUO PM060MW3 320W,xx,tca,1016.9,1018.8,1014.9,18.1,20.6,17.2,92.0,83.0,4.3,17.0,15.5,31.0,0.0,xx,1017.8,1018.7,1019.7,1015.8,18.8,24.0,16.3,15.9,83.0,66.0,3.0,340.0,11.3,330.0,0.0,0.0,0.0,8.8,18.83,tca,xx,xx,0.31916666,0.2,0.57,0.28,0.098020258754147,1.3307201862335205,0.6494466247772626,8.075,3.6,15.1,7.5,3.1719217173685363,0.5003951787948608,-0.4671033762154555,44.55417,32.0,52.2,46.85,6.618483744927912,-0.6431370973587036,-1.0622088713105975,61.416668,43.0,80.0,60.0,11.336423278689944,0.0294132009148597,-1.432603199623922,25.125,17.0,38.0,24.5,5.302275967429706,0.5576016306877136,-0.3372408186473015,2.1,0.6,5.1,1.6500001,1.3596674653412388,1.334156155586243,0.3005309466165764,42369,22634,65003,27.968,1.132,24.107-120.44
1018,2021-03-09,30.3,940,18.83,246.4,24.107,120.44,4.63,208392.0,18.1,AUO PM060MW3 320W,xx,tca,1016.9,1018.8,1014.9,18.1,20.6,17.2,92.0,83.0,4.3,17.0,15.5,31.0,0.0,xx,1017.8,1018.7,1019.7,1015.8,18.8,24.0,16.3,15.9,83.0,66.0,3.0,340.0,11.3,330.0,0.0,0.0,0.0,8.8,18.83,tca,xx,xx,0.31916666,0.2,0.57,0.28,0.098020258754147,1.3307201862335205,0.6494466247772626,8.075,3.6,15.1,7.5,3.1719217173685363,0.5003951787948608,-0.4671033762154555,44.55417,32.0,52.2,46.85,6.618483744927912,-0.6431370973587036,-1.0622088713105975,61.416668,43.0,80.0,60.0,11.336423278689944,0.0294132009148597,-1.432603199623922,25.125,17.0,38.0,24.5,5.302275967429706,0.5576016306877136,-0.3372408186473015,2.1,0.6,5.1,1.6500001,1.3596674653412388,1.334156155586243,0.3005309466165764,42369,22634,65003,27.968,1.132,24.107-120.44
1021,2021-03-09,37.1,409,18.83,99.2,24.08,120.5,1.76,416767.0,18.9,AUO PM060MW3 320W,xs,tca,1016.5,1018.5,1014.7,18.9,23.4,16.9,88.0,69.0,2.6,9.0,9.4,342.0,0.0,xs,1017.8,1018.7,1019.7,1015.8,18.8,24.0,16.3,15.9,83.0,66.0,3.0,340.0,11.3,330.0,0.0,0.0,0.0,8.8,18.83,tca,ch,ch,0.34875,0.24,0.46,0.32999998,0.0840451480421159,0.059465005993843,-1.6062974064603193,14.186364,8.5,21.2,13.2,4.017023015097285,0.2024361491203308,,34.608334,19.9,52.2,32.65,9.50148359798408,0.5392343997955322,-0.7466349765399807,54.913044,36.0,74.0,53.0,12.770395606737058,0.0864364579319953,,28.956522,23.0,37.0,29.0,3.948282260214448,0.2828789055347442,,1.76,1.2,3.8,1.5,0.7396695770698085,2.8127474784851074,,42369,22634,65003,27.941,1.132,24.08-120.5
1023,2021-03-10,32.2,2611,20.33,492.8,24.107,120.44,4.63,236067.0,19.0,AUO PM060MW3 320W,xx,tca,1017.1,1018.9,1014.7,19.0,20.6,17.8,89.0,82.0,4.6,18.0,18.4,13.0,0.0,xx,1017.9,1018.8,1019.5,1015.5,19.5,23.8,16.5,16.2,82.0,66.0,3.1,340.0,10.1,330.0,0.0,0.0,0.0,9.8,20.33,tca,xx,xx,0.47333333,0.24,0.87,0.41,0.1975208693092595,0.7680824398994446,-0.7614722603435546,9.441667,4.8,16.5,8.8,2.8747652562894146,0.5067582130432129,-0.0506020002597886,44.025,30.8,54.0,44.199997,6.0554143857975244,-0.294552206993103,-0.1821946490370423,49.458332,34.0,79.0,46.0,12.843469552458458,0.8524425029754639,-0.4121261027495904,19.625,13.0,26.0,20.0,3.8086001079935774,0.063183769583702,-1.0159670172557225,2.6166666,0.4,6.8,2.0,1.947722575276405,0.6448401808738708,-0.8673946040065901,42453,22576,65029,27.579,1.128,24.107-120.44
